@relation compiledtraffic
@attribute sa numeric
@attribute sb numeric
@attribute sc numeric
@attribute sd numeric
@attribute se numeric
@attribute sf numeric
@attribute sg numeric
@attribute sh numeric
@attribute si numeric
@attribute sj numeric
@attribute sk numeric
@attribute sl numeric
@attribute sm numeric
@attribute Sa numeric
@attribute Sb numeric
@attribute Sc numeric
@attribute Sd numeric
@attribute Se numeric
@attribute Sf numeric
@attribute Sg numeric
@attribute Sh numeric
@attribute Si numeric
@attribute Sj numeric
@attribute Sk numeric
@attribute Sl numeric
@attribute Sm numeric
@attribute Sn numeric
@attribute So numeric
@attribute Sp numeric
@attribute Sq numeric
@attribute Sr numeric
@attribute Ss numeric
@attribute St numeric
@attribute Su numeric
@attribute Sv numeric
@attribute Sx numeric
@attribute Sz numeric
@attribute ga numeric
@attribute gb numeric
@attribute gc numeric
@attribute gd numeric
@attribute ge numeric
@attribute gf numeric
@attribute gg {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gh {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gi {0x000077b7, 0x000088b8}
@attribute gj numeric
@attribute gk {0x00003002, 0x00003001}
@attribute gl numeric
@attribute gm {0x7101, 0x8100}
@attribute gn {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute go {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute gp {InterlockingF, InterlockingA}
@attribute gq {TRUE, FALSE}
@attribute gr numeric
@attribute gs {TRUE, FALSE}
@attribute gt numeric
@attribute gu numeric
@attribute pp {SV, GOOSE}
@attribute Ga numeric
@attribute Gb numeric
@attribute Gc numeric
@attribute Gd numeric
@attribute Ge numeric
@attribute Gf numeric
@attribute Gg numeric
@attribute Sy numeric
@attribute Gi numeric
@attribute SG numeric
@attribute @class {N, A}
@data
3851.7478,0.035860553,0.041585144,-0.07588453,0.080384605,-0.011727501,-0.070250645,0.0685413,-0.093610846,0.025089873,0.068470195,-0.09107376,0.0225981,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.008492734375067812,A
3851.748,0.029761719,0.04630805,-0.074658476,0.0772724,-0.0034594913,-0.07533782,0.073837064,-0.0914124,0.01759846,0.073591,-0.08880016,0.015198447,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.008736875000067812,A
3851.7483,0.023745848,0.05027912,-0.07276488,0.07356999,0.004722311,-0.07969522,0.078640215,-0.0886013,0.009981584,0.0782272,-0.085952155,0.0077115083,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.008981015625067812,A
3851.7485,0.017556973,0.053842913,-0.07023832,0.069595754,0.012573958,-0.0833566,0.082964376,-0.085219175,0.002271515,0.08237325,-0.082564406,1.7364451E-4,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.009225156250067812,A
3851.7485,0.011516152,0.056934904,-0.06735603,0.065022565,0.020568067,-0.08652294,0.086804025,-0.0813008,-0.0054892735,0.08592407,-0.078630425,-0.0073156194,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.009225156250067812,A
3851.7488,0.005705442,0.05945491,-0.06410906,0.060012296,0.02848166,-0.08920073,0.09009817,-0.07684927,-0.013238722,0.08892862,-0.07414302,-0.014806628,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.009469296875067812,A
3851.749,-3.1222965E-4,0.061866883,-0.060598366,0.05473008,0.03620334,-0.091414556,0.092759915,-0.07188108,-0.020869251,0.091401234,-0.069193915,-0.02222893,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.009713437500067812,A
3851.7493,-0.0064014057,0.06420077,-0.056966633,0.049305618,0.043612815,-0.09317874,0.094844826,-0.06645134,-0.028382663,0.09333253,-0.06382127,-0.029535888,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.009957578125067812,A
3851.7495,-0.012077482,0.06609813,-0.053390086,0.04327286,0.050879505,-0.09425127,0.096296184,-0.06055238,-0.035730544,0.094692774,-0.058038704,-0.03667945,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.010201718750067812,A
3851.7498,-0.01759433,0.06719276,-0.049200658,0.036390755,0.05800078,-0.09440353,0.09712218,-0.054244805,-0.04286372,0.09541066,-0.051874436,-0.043561246,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.010445859375067812,A
3851.75,-0.023046125,0.06756948,-0.044351283,0.029210899,0.06477657,-0.093887195,0.09737897,-0.04764363,-0.04972375,0.095444225,-0.04532541,-0.050146166,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.010690000000067812,A
3851.75,-0.028829658,0.06761761,-0.038825512,0.021861078,0.07112589,-0.09271952,0.097027995,-0.040755346,-0.056259558,0.09489047,-0.038466908,-0.05645531,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.010690000000067812,A
3851.7502,-0.034448896,0.06713554,-0.03296144,0.014204245,0.07686899,-0.09058754,0.09605464,-0.03359629,-0.06244345,0.093734115,-0.03133338,-0.06243322,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.010934140625067812,A
3851.7505,-0.039358377,0.06591333,-0.027037682,0.006551701,0.0820521,-0.08788776,0.094415985,-0.026225215,-0.068175964,0.091984645,-0.024012564,-0.068002686,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.011178281250067812,A
3851.7507,-0.043655675,0.06430791,-0.021323338,-0.0010651321,0.086711295,-0.08466472,0.09215063,-0.018637221,-0.07349538,0.08969499,-0.01661441,-0.07311014,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.011422421875067812,A
3851.751,-0.047503814,0.062136594,-0.015446755,-0.0085254535,0.09104537,-0.08132358,0.089334436,-0.010941145,-0.07837362,0.08680647,-0.009104748,-0.0777273,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.011666562500067812,A
3851.7512,-0.051003244,0.059425104,-0.00935671,-0.015953371,0.09498182,-0.07766805,0.08592572,-0.0031889954,-0.08271395,0.08334947,-0.0015132107,-0.08185555,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.011910703125067812,A
3851.7515,-0.054416478,0.056402225,-0.0030722402,-0.023683054,0.09887681,-0.07369179,0.08194257,0.004578237,-0.086496785,0.079325676,0.006113636,-0.085454784,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.012154843750067812,A
3851.7517,-0.057827733,0.05328065,0.0032743546,-0.031358212,0.102002434,-0.06897601,0.077446654,0.01228517,-0.08970535,0.07481578,0.013737128,-0.08856813,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.012398984375067812,A
3851.7517,-0.060993478,0.04957338,0.009908434,-0.039026234,0.10431657,-0.06342719,0.07243731,0.019924052,-0.09233197,0.06984824,0.02122522,-0.09108854,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.012398984375067812,A
3851.752,-0.063727595,0.04534743,0.016615402,-0.04636113,0.10594703,-0.057536326,0.06696288,0.02745574,-0.09438784,0.06443002,0.028541343,-0.09298621,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.012643125000067812,A
3851.7522,-0.065523885,0.040177528,0.023402693,-0.05318778,0.10690709,-0.05153508,0.06105743,0.034810573,-0.09583699,0.058570247,0.03568282,-0.094265215,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.012887265625067812,A
3851.7524,-0.06655561,0.03457876,0.029894887,-0.059421696,0.1072163,-0.045483924,0.054819997,0.041938376,-0.09672593,0.052344892,0.042596966,-0.09495189,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.013131406250067812,A
3851.7527,-0.06705881,0.029140737,0.03570208,-0.065204844,0.106937274,-0.039320365,0.048236027,0.048771266,-0.09697642,0.045764465,0.049238633,-0.095009945,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.013375546875067812,A
3851.753,-0.067296125,0.023973899,0.04097113,-0.070452906,0.10591716,-0.032968953,0.041322723,0.0553085,-0.096603334,0.03891675,0.055552114,-0.09447272,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.013619687500067812,A
3851.7532,-0.06691432,0.018523837,0.0459223,-0.075068824,0.104221925,-0.026541578,0.03415675,0.061493304,-0.095626466,0.031898838,0.06143331,-0.09333599,0.0,-1.1685623260859757E-4,0.0,8.111907020325049E-5,0.0,2.7837883592951584E-5,0.0,1.483451521266943E-4,0.0,-1.0525397402716408E-4,0.0,-3.531008442791972E-5,0.0,-6.065550735456782E-6,0.0,-1.1149990072567562E-5,0.0,1.7225379750129832E-5,0.0,1.704685894310387E-5,0.0,-6.725642890614836E-6,0.0,1.704685894310387E-5,3851.70631,3851.73931,4,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.013863828125067812,A
