@relation compiledtraffic
@attribute sa numeric
@attribute sb numeric
@attribute sc numeric
@attribute sd numeric
@attribute se numeric
@attribute sf numeric
@attribute sg numeric
@attribute sh numeric
@attribute si numeric
@attribute sj numeric
@attribute sk numeric
@attribute sl numeric
@attribute sm numeric
@attribute Sa numeric
@attribute Sb numeric
@attribute Sc numeric
@attribute Sd numeric
@attribute Se numeric
@attribute Sf numeric
@attribute Sg numeric
@attribute Sh numeric
@attribute Si numeric
@attribute Sj numeric
@attribute Sk numeric
@attribute Sl numeric
@attribute Sm numeric
@attribute Sn numeric
@attribute So numeric
@attribute Sp numeric
@attribute Sq numeric
@attribute Sr numeric
@attribute Ss numeric
@attribute St numeric
@attribute Su numeric
@attribute Sv numeric
@attribute Sx numeric
@attribute Sz numeric
@attribute ga numeric
@attribute gb numeric
@attribute gc numeric
@attribute gd numeric
@attribute ge numeric
@attribute gf numeric
@attribute gg {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gh {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gi {0x000077b7, 0x000088b8}
@attribute gj numeric
@attribute gk {0x00003002, 0x00003001}
@attribute gl numeric
@attribute gm {0x7101, 0x8100}
@attribute gn {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute go {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute gp {InterlockingF, InterlockingA}
@attribute gq {TRUE, FALSE}
@attribute gr numeric
@attribute gs {TRUE, FALSE}
@attribute gt numeric
@attribute gu numeric
@attribute pp {SV, GOOSE}
@attribute Ga numeric
@attribute Gb numeric
@attribute Gc numeric
@attribute Gd numeric
@attribute Ge numeric
@attribute Gf numeric
@attribute Gg numeric
@attribute Sy numeric
@attribute Gi numeric
@attribute SG numeric
@attribute @class@ {N, A}
@data
278.2625,0.05915944,0.008208919,-0.06498235,0.09557242,-0.08237491,-0.015604305,0.005490857,-0.0868252,0.081325814,0.0072843027,-0.08571026,0.07842871,0.0,6.7362517683911E-5,0.0,-7.166235823863332E-5,0.0,5.2256502414138595E-6,0.0,-8.987060625464949E-6,0.0,5.5108300047734815E-5,0.0,-4.705061303766911E-5,0.0,1.0692655347810387E-5,0.0,-3.5015274772121074E-5,0.0,2.432003287422546E-5,0.0,2.408332074566033E-5,0.0,-3.4558819887120507E-5,0.0,2.408332074566033E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02320220703126097,A
278.2627,0.055790436,0.014385603,-0.06775928,0.09796882,-0.07736021,-0.023020344,0.013200419,-0.089997746,0.07679075,0.014817249,-0.08868281,0.07386669,0.0,6.7362517683911E-5,0.0,-7.166235823863332E-5,0.0,5.2256502414138595E-6,0.0,-8.987060625464949E-6,0.0,5.5108300047734815E-5,0.0,-4.705061303766911E-5,0.0,1.0692655347810387E-5,0.0,-3.5015274772121074E-5,0.0,2.432003287422546E-5,0.0,2.408332074566033E-5,0.0,-3.4558819887120507E-5,0.0,2.408332074566033E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02338531250001097,A
278.2629,0.05202392,0.020459868,-0.07005252,0.099747986,-0.07186878,-0.030280512,0.020813594,-0.09259338,0.07177514,0.022245089,-0.09108579,0.068840176,0.0,6.7362517683911E-5,0.0,-7.166235823863332E-5,0.0,5.2256502414138595E-6,0.0,-8.987060625464949E-6,0.0,5.5108300047734815E-5,0.0,-4.705061303766911E-5,0.0,1.0692655347810387E-5,0.0,-3.5015274772121074E-5,0.0,2.432003287422546E-5,0.0,2.408332074566033E-5,0.0,-3.4558819887120507E-5,0.0,2.408332074566033E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02359893554688597,A
278.26312,0.04788453,0.026390992,-0.071845576,0.10090565,-0.06593719,-0.037343707,0.028281273,-0.09459686,0.06631282,0.029519618,-0.09290494,0.06338312,0.0,6.7362517683911E-5,0.0,-7.166235823863332E-5,0.0,5.2256502414138595E-6,0.0,-8.987060625464949E-6,0.0,5.5108300047734815E-5,0.0,-4.705061303766911E-5,0.0,1.0692655347810387E-5,0.0,-3.5015274772121074E-5,0.0,2.432003287422546E-5,0.0,2.408332074566033E-5,0.0,-3.4558819887120507E-5,0.0,2.408332074566033E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02381255859376097,A
278.26334,0.04340205,0.032138623,-0.07312765,0.10143979,-0.05960365,-0.044169396,0.035555918,-0.095997036,0.060440194,0.036593247,-0.09412967,0.057532534,0.0,6.7362517683911E-5,0.0,-7.166235823863332E-5,0.0,5.2256502414138595E-6,0.0,-8.987060625464949E-6,0.0,5.5108300047734815E-5,0.0,-4.705061303766911E-5,0.0,1.0692655347810387E-5,0.0,-3.5015274772121074E-5,0.0,2.432003287422546E-5,0.0,2.408332074566033E-5,0.0,-3.4558819887120507E-5,0.0,2.408332074566033E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02402618164063597,A
278.26355,0.038616303,0.037654538,-0.07388977,0.10134872,-0.052906122,-0.050717935,0.04259127,-0.09678669,0.0541963,0.043420456,-0.094753735,0.051327758,0.0,6.7362517683911E-5,0.0,-7.166235823863332E-5,0.0,5.2256502414138595E-6,0.0,-8.987060625464949E-6,0.0,5.5108300047734815E-5,0.0,-4.705061303766911E-5,0.0,1.0692655347810387E-5,0.0,-3.5015274772121074E-5,0.0,2.432003287422546E-5,0.0,2.408332074566033E-5,0.0,-3.4558819887120507E-5,0.0,2.408332074566033E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02423980468751097,A
278.26376,0.03356221,0.042898014,-0.0741257,0.10063576,-0.04588761,-0.056950115,0.049343146,-0.096962646,0.047622144,0.049957424,-0.0947748,0.044810295,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02445342773438597,A
278.26398,0.0282739,0.0478326,-0.07383275,0.09930977,-0.038595274,-0.06282778,0.055769,-0.09652557,0.040760983,0.056162626,-0.09419467,0.038023446,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02466705078126097,A
278.2642,0.022798954,0.052416295,-0.0730158,0.09738064,-0.031074777,-0.068316035,0.061829362,-0.09548063,0.0336574,0.061997317,-0.09301892,0.031011563,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02488067382813597,A
278.2644,0.017185293,0.056613605,-0.07168711,0.09486282,-0.023371525,-0.07338527,0.06748727,-0.0938366,0.02635718,0.0674263,-0.09125766,0.023819994,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02509429687501097,A
278.2646,0.011479823,0.060397066,-0.06986648,0.09177441,-0.015532168,-0.07800851,0.07270843,-0.09160584,0.018906957,0.07241657,-0.088924244,0.016495131,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02527740234376097,A
278.2648,0.0057316488,0.06374256,-0.06757823,0.08814236,-0.0076055015,-0.08216554,0.077462204,-0.08880488,0.01135386,0.07693813,-0.08603547,0.00908375,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02549102539063597,A
278.265,-9.633959E-6,0.06662816,-0.06484868,0.08398904,3.6555208E-4,-0.085837394,0.08172098,-0.08545335,0.0037451275,0.0809653,-0.08261222,0.0016324259,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02570464843751097,A
278.26523,-0.00570255,0.069041096,-0.061705876,0.07933817,0.008337367,-0.0890056,0.085460454,-0.08157408,-0.0038721017,0.084475465,-0.078678206,-0.005812511,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02591827148438597,A
278.26544,-0.011302587,0.07096855,-0.058180496,0.07421637,0.016262839,-0.09165049,0.08865974,-0.07719306,-0.011450983,0.08744896,-0.07425977,-0.013205086,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02613189453126097,A
278.26566,-0.016773291,0.07240278,-0.054299966,0.06865211,0.024096558,-0.09375519,0.09130134,-0.07233902,-0.018945253,0.08987057,-0.069386646,-0.020500373,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02634551757813597,A
278.26587,-0.022083646,0.073342845,-0.050093,0.0626737,0.031793997,-0.09530385,0.09337083,-0.06704311,-0.026309373,0.09172817,-0.06409097,-0.027654128,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02655914062501097,A
278.26608,-0.027200079,0.073787265,-0.045590427,0.05631501,0.039308697,-0.096284874,0.09485773,-0.061339166,-0.033499025,0.09301278,-0.05840684,-0.034623247,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02677276367188597,A
278.26627,-0.03209016,0.073737435,-0.040824756,0.04961596,0.04659229,-0.09669051,0.09575479,-0.055263434,-0.040470757,0.093720086,-0.052371208,-0.04136648,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02695586914063597,A
278.26648,-0.03672723,0.07320234,-0.035830602,0.042619385,0.053599805,-0.09651994,0.09605876,-0.04885424,-0.04718302,0.093848504,-0.046022486,-0.04784382,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02716949218751097,A
278.2667,-0.04108574,0.07219309,-0.030643875,0.035370976,0.060286842,-0.095776334,0.095769554,-0.042151712,-0.053595614,0.09339911,-0.03940012,-0.05401687,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02738311523438597,A
278.2669,-0.045142204,0.07072145,-0.025299052,0.027913842,0.06661248,-0.09446356,0.09489057,-0.035197612,-0.059670225,0.09237671,-0.03254533,-0.059849236,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02759673828126097,A
278.26712,-0.048883427,0.0688061,-0.019826973,0.020291232,0.072539665,-0.09258891,0.0934291,-0.028035548,-0.06537055,0.090789355,-0.0255006,-0.06530649,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02781036132813597,A
278.26733,-0.05229919,0.06646916,-0.014259485,0.012546086,0.078033455,-0.090161175,0.0913955,-0.020709448,-0.07066295,0.088648096,-0.018308958,-0.07035668,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02802398437501097,A
278.26755,-0.05537974,0.0637295,-0.008624402,0.0047230064,0.083061524,-0.08719323,0.08880296,-0.01326406,-0.07551587,0.08596708,-0.011014075,-0.07497029,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02823760742188597,A
278.26776,-0.05811306,0.06060712,-0.0029520215,-0.003133801,0.087593585,-0.08369924,0.085668385,-0.005745015,-0.079900526,0.08276335,-0.0036603007,-0.07912003,0.0,1.1381255164977233E-6,0.0,2.545103658135872E-5,0.0,-2.5890461675004417E-5,0.0,4.590217303857003E-5,0.0,-3.606975071335228E-5,0.0,-1.0519550034615577E-5,0.0,1.3097342499435172E-5,0.0,-3.165538153737657E-5,0.0,1.8557346980419E-5,0.0,1.701082384508723E-5,0.0,-3.081993843156994E-5,0.0,1.701082384508723E-5,278.20631,278.23931,4,2653,1, 259, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 245, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 245, GOOSE,0, 1, 0, 0, 0, 0, 0.024999999999977263, 0.0, 0.03300000000001546, 0.02845123046876097,A
